total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
112,100,12,82,0.82,52.65853658536585,441.9146341463415,325.1951219512195,113.6829268292683,3.0365853658536586
