total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
28,24,4,22,0.9166666666666666,34.45454545454545,69.86363636363636,34.45454545454545,27.954545454545453,7.454545454545454
