total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
112,100,12,82,0.82,52.96341463414634,478.8170731707317,360.4146341463415,115.3780487804878,3.024390243902439
