total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
112,100,12,82,0.82,75.3170731707317,594.829268292683,439.6219512195122,151.85365853658536,3.3536585365853657
