total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
28,24,4,23,0.9583333333333334,33.130434782608695,68.82608695652173,33.130434782608695,27.391304347826086,8.304347826086957
