total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
28,24,4,23,0.9583333333333334,32.30434782608695,67.52173913043478,32.30434782608695,26.869565217391305,8.347826086956522
