total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
112,100,12,82,0.82,74.5609756097561,484.9268292682927,338.4878048780488,142.8170731707317,3.6219512195121952
