total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
28,24,4,23,0.9583333333333334,36.73913043478261,78.65217391304348,36.73913043478261,30.695652173913043,11.217391304347826
