total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
112,100,12,82,0.82,74.4390243902439,484.3414634146341,338.0609756097561,142.65853658536585,3.6219512195121952
