total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
112,100,12,82,0.82,51.75609756097561,438.6219512195122,322.9146341463415,112.67073170731707,3.0365853658536586
