total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
112,100,12,82,0.82,73.65853658536585,481.2682926829268,336.1463414634146,141.5,3.6219512195121952
