total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
28,24,4,22,0.9166666666666666,37.18181818181818,75.0,37.18181818181818,30.045454545454547,7.7727272727272725
