total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
28,24,4,23,0.9583333333333334,37.65217391304348,79.1304347826087,37.65217391304348,31.08695652173913,10.391304347826088
