total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
28,24,4,23,0.9583333333333334,31.47826086956522,67.21739130434783,31.47826086956522,26.47826086956522,9.26086956521739
