total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
28,24,4,23,0.9583333333333334,33.82608695652174,70.47826086956522,33.82608695652174,28.347826086956523,8.304347826086957
