total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
28,24,4,23,0.9583333333333334,34.608695652173914,73.21739130434783,34.608695652173914,28.73913043478261,9.869565217391305
