method,total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
TRNewtonCG,14,10,4,9,0.9,20.0,56.111111111111114,20.0,17.11111111111111,19.0
TRSR1CG,14,14,0,13,0.9285714285714286,45.23076923076923,81.23076923076923,45.23076923076923,36.0,0.0
