method,total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
TRNewtonCG,14,10,4,9,0.9,19.444444444444443,55.0,19.444444444444443,17.11111111111111,18.444444444444443
TRSR1CG,14,14,0,13,0.9285714285714286,44.07692307692308,79.38461538461539,44.07692307692308,35.30769230769231,0.0
