total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
28,24,4,23,0.9583333333333334,32.56521739130435,67.1304347826087,32.56521739130435,27.043478260869566,7.521739130434782
