total_pairs,attempted_runs,skipped_runs,successful_runs,success_rate,avg_iterations,avg_total_evaluations,avg_f_evals,avg_g_evals,avg_H_evals
112,100,12,82,0.82,52.829268292682926,478.1585365853659,359.9390243902439,115.1951219512195,3.024390243902439
